Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Republic,,38,28.9%,2,3.4,3.7,4.2,8.4,-,66%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Revolta, BR,21,52.4%,3.2,2.9,2.5,5.1,4.5,333,70.7%,17.6,290,-,0.92,0.39,0.41,49,5,39,47.6%,9.5%,0,2,2017 Spring
Rikara, US,4,50%,6.7,3.3,1.5,6.8,7.9,381,66.8%,26.9,627,-,0.34,0.25,0.07,-1026,-20,-518,25%,0%,0,1,2017 Spring
Rins,,14,21.4%,1.6,1.1,3.2,4.1,7.8,340,59.4%,21,303,-,0.49,0.07,0.07,-363,-11,-248,28.6%,7.1%,0,-,2017 Spring
Rio,,7,28.6%,2.4,3.3,3.4,4.9,4.9,-,64.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Ritix,,14,14.3%,1.6,1.6,3.1,3.4,10.0,390,46.5%,22.5,373,-,0.36,0.23,0.09,-575,2,-556,14.3%,21.4%,0,2,2017 Spring
Riyev, BR,14,21.4%,2.1,1.4,3.4,5.9,1.0,267,74.3%,14.6,272,-,1.19,0.48,0.31,54,-2,57,35.7%,7.1%,0,2,2017 Spring
Rlun,,1,0%,1,3.0,4.0,1.0,7.4,322,28.6%,15.1,284,-,0.58,0.1,0.12,-80,-8,-372,0%,0%,0,-,2017 Spring
Roach, KR,49,26.5%,1.8,1.1,2.6,3.6,8.2,348,50.5%,18.8,315,-,0.54,0.14,0.09,-319,-8,-167,8.2%,14.3%,0,7,2017 Spring
Robo, BR,27,77.8%,3.2,2.5,2.4,5.2,8.2,386,62.1%,22.1,417,-,0.52,0.14,0.08,297,4,252,37%,14.8%,0,10,2017 Spring
RooKie, KR,42,50%,3.8,5.3,3.2,6.7,8.8,-,74.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Ruler, KR,36,69.4%,4.8,3.1,1.6,4.5,9.0,411,56.9%,23.8,477,-,0.38,0.22,0.13,50,-2,22,11.1%,2.8%,0,3,2017 Spring
Ryu,,52,61.5%,3.8,3.7,2.3,5.1,8.5,398,63.3%,26,535,-,0.56,0.21,0.14,134,1,155,17.3%,17.3%,0,23,2017 Spring
SaDJesteRRR, RU,14,50%,4.2,2.7,2.7,8.8,4.2,331,77%,13.6,278,-,0.68,0.32,0.13,28,2,10,50%,7.1%,0,2,2017 Spring
SaNTaS, RU,29,55.2%,3.6,1.1,2.8,8.9,1.3,287,64.6%,9.4,192,-,1.3,0.4,0.36,344,6,45,34.5%,3.4%,0,-,2017 Spring
Sacy,,2,100%,11,4.0,1.0,7.0,8.8,424,67.5%,22.6,493,-,0.47,0.25,0.15,156,8,288,50%,0%,0,-,2017 Spring
Samux, ES,44,63.6%,4.9,3.5,1.9,5.9,8.3,402,62.7%,23,467,-,0.31,0.19,0.04,58,5,272,6.8%,6.8%,0,3,2017 Spring
Sangyoon, KR,54,46.3%,4.6,3.1,1.8,5.4,8.9,402,67.5%,24.3,490,-,0.37,0.16,0.12,-262,-11,-70,18.5%,5.6%,0,2,2017 Spring
Santorin, DK,32,65.6%,5,3.3,1.8,5.5,4.9,351,69.7%,14.7,295,-,0.62,0.33,0.2,120,3,-71,37.5%,12.5%,0,4,2017 Spring
Sarkis, BR,14,21.4%,2.8,2.3,2.4,4.4,7.8,354,54.8%,26.1,435,-,0.43,0.2,0.08,-329,-1,-79,0%,14.3%,0,1,2017 Spring
Satorius, DE,34,5.9%,1.7,1.1,2.8,3.5,8.0,342,54.5%,22.1,377,-,0.56,0.1,0.17,-205,2,-47,11.8%,14.7%,0,3,2017 Spring
Savoki,,34,26.5%,1.5,0.7,4.2,5.4,0.9,-,57.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Score, KR,53,66%,4.4,3.7,2.2,5.8,4.9,366,70.8%,15.5,326,-,0.75,0.38,0.21,255,-2,66,47.2%,11.3%,0,9,2017 Spring
Scout, KR,52,63.5%,4.2,4.5,2.5,5.9,8.8,-,68.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Sebekx, PL,10,30%,2.7,2.6,2.3,3.7,8.3,370,58.4%,25.5,484,-,0.53,0.18,0.17,-355,-6,-212,20%,30%,0,3,2017 Spring
Secret, KR,4,25%,1.7,0.3,3.8,6.0,0.6,240,68.3%,9.8,130,-,1.54,0.43,0.39,-243,-2,-208,25%,25%,0,-,2017 Spring
Selfie, PL,14,78.6%,5.4,5.1,1.9,5.4,9.2,446,69.7%,28.6,571,-,0.44,0.24,0.16,378,3,140,21.4%,21.4%,0,8,2017 Spring
Sencux, DK,35,54.3%,3.1,3.3,2.5,4.6,8.4,392,62.6%,26.1,513,-,0.45,0.12,0.08,-89,-0,-126,14.3%,2.9%,0,15,2017 Spring
SeongHwan, KR,38,39.5%,2.5,2.6,3.3,5.6,4.6,333,64.9%,16.8,328,-,0.88,0.38,0.3,-4,2,-227,34.2%,7.9%,0,6,2017 Spring
Seraph,,58,36.2%,2.6,2.1,2.8,5.1,8.3,377,56.8%,19.4,372,-,0.55,0.17,0.14,79,5,-19,24.1%,17.2%,0,13,2017 Spring
Shady, US,10,30%,3.7,0.7,2.0,6.6,0.7,236,66.9%,9.5,169,-,1.35,0.4,0.3,-223,-1,110,0%,0%,0,-,2017 Spring
Sheep,,14,50%,2.9,0.4,1.9,5.1,0.6,243,52.4%,6.5,119,-,1.23,0.25,0.41,-167,-1,-255,7.1%,7.1%,0,-,2017 Spring
Shernfire, AU,6,33.3%,2.3,2.8,3.3,4.7,4.4,336,73%,17.3,331,-,0.74,0.3,0.17,-120,5,395,50%,0%,0,1,2017 Spring
Shy, KR,28,53.6%,3.6,1.6,2.0,5.8,8.5,380,58.4%,18.9,363,-,0.48,0.09,0.07,269,4,31,14.3%,3.6%,0,5,2017 Spring
Shynon,,10,30%,2.5,3.1,3.0,4.4,8.3,378,57.2%,22.4,413,-,0.25,0.19,0.09,-,-,-,-,-,-,-,2017 Spring
SirThulio, BR,16,56.3%,3.1,2.3,2.3,4.8,4.7,334,60%,12.4,216,-,0.82,0.35,0.22,52,3,279,43.8%,6.3%,0,2,2017 Spring
SiuSiu,,28,7.1%,1.5,1.9,3.0,2.4,8.8,353,60.4%,25.6,400,-,0.58,0.14,0.16,-345,-5,-118,3.6%,7.1%,0,5,2017 Spring
Skash, RU,14,21.4%,1.8,1.5,4.7,6.8,0.9,253,74.8%,12.5,243,-,1.2,0.37,0.22,92,-1,217,28.6%,21.4%,0,-,2017 Spring
SkuLL,,33,36.4%,2.4,0.6,2.8,6.4,0.8,244,59%,8.8,160,-,1.32,0.43,0.36,-322,-0,-160,12.1%,6.1%,0,-,2017 Spring
Skye, CN,17,47.1%,3,1.6,2.4,5.7,8.5,-,55.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Slay, VN,25,52%,3.5,3.4,2.8,6.4,8.2,401,64.4%,22.7,456,-,0.45,0.21,0.17,-30,-6,-26,40%,4%,0,2,2017 Spring
SmLz, CN,51,51%,3.6,4.2,2.8,5.8,9.1,-,63.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Smeb, KR,53,66%,3.2,2.7,2.5,5.5,8.7,398,60.9%,24.2,503,-,0.54,0.13,0.1,346,7,156,30.2%,9.4%,0,20,2017 Spring
Smoothie, CA,52,69.2%,5.3,1.1,1.9,8.9,0.8,266,67%,8.6,177,-,1.44,0.37,0.36,-29,2,9,25%,1.9%,0,1,2017 Spring
Smurf, RU,22,54.5%,3.6,2.1,1.8,4.4,8.5,378,46.5%,19.6,401,-,0.43,0.12,0.07,-164,-4,-223,9.1%,4.5%,0,5,2017 Spring
Sneaky,,52,69.2%,4.1,3.2,2.3,6.1,8.3,397,62.9%,25.8,533,-,0.36,0.29,0.12,22,3,16,23.1%,3.8%,0,3,2017 Spring
SnowFlower, KR,44,31.8%,2.3,0.9,3.3,6.8,0.9,252,66.9%,11,211,-,1.42,0.44,0.47,14,-0,-166,25%,11.4%,0,2,2017 Spring
SoHwan, KR,12,50%,2.6,2.0,2.8,5.3,8.1,370,61.7%,24,477,-,0.56,0.13,0.1,1,2,2,16.7%,8.3%,0,3,2017 Spring
SofM, VN,37,45.9%,2.2,2.8,3.1,4.2,4.8,-,61.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Soul (2), CN,1,0%,1,1.0,4.0,3.0,0.7,-,50%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Soulmate,,3,66.7%,1.9,1.3,4.7,7.7,1.1,-,50.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Spirit, KR,39,48.7%,3.4,2.6,2.3,5.3,5.0,348,67.8%,15.3,274,-,0.95,0.41,0.32,-104,-2,-91,33.3%,10.3%,0,5,2017 Spring
Ssol, KR,49,26.5%,2.7,2.2,2.1,3.6,9.7,396,67.2%,29.1,499,-,0.32,0.22,0.06,-14,0,133,22.4%,8.2%,0,5,2017 Spring
Stark, VN,25,52%,2.5,2.2,3.4,6.2,7.3,364,52.9%,20.4,408,-,0.58,0.12,0.22,-128,-3,-142,20%,0%,0,10,2017 Spring
Starlight,,13,38.5%,3.1,0.5,2.8,7.9,0.7,-,67.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Steal, KR,10,30%,1.9,1.8,3.7,5.2,3.2,306,76.8%,14.7,256,-,0.78,0.39,0.27,133,-17,-124,50%,20%,0,4,2017 Spring
Steeelback, FR,30,30%,4.7,2.3,1.4,4.2,9.0,386,62.9%,24.3,425,-,0.44,0.14,0.2,-235,-3,167,26.7%,0%,0,4,2017 Spring
Steve,,6,16.7%,2,1.0,3.0,5.0,7.9,340,63.1%,20.5,371,-,0.5,0.1,0.12,-257,-11,-72,16.7%,33.3%,0,-,2017 Spring
Stitch,,9,55.6%,4,2.2,1.8,4.9,8.9,395,54.6%,22.6,398,-,0.33,0.25,0.08,-73,2,16,0%,11.1%,0,2,2017 Spring
Stixxay, US,47,51.1%,3.5,3.9,2.8,5.7,8.5,401,62.5%,26.4,534,-,0.38,0.23,0.11,44,7,-46,14.9%,6.4%,0,5,2017 Spring
Stomaged, TR,13,46.2%,2,1.6,3.8,6.1,3.7,316,77.1%,12.1,219,-,0.75,0.23,0.27,-397,-11,-487,15.4%,30.8%,0,1,2017 Spring
Strompest, KR,10,0%,1.5,2.2,3.1,2.3,8.5,355,54.5%,30,412,-,0.5,0.23,0.14,-944,-27,-1106,10%,0%,0,3,2017 Spring
Stunt, US,16,81.3%,3.6,0.8,3.0,10.1,0.9,276,75.2%,9.6,194,-,1.29,0.33,0.29,-46,-0,-131,37.5%,6.3%,0,-,2017 Spring
Svenskeren, DK,71,62%,2.9,3.1,3.3,6.3,4.5,349,66.1%,16.1,305,-,0.86,0.3,0.25,-167,-3,-98,32.4%,22.5%,0,11,2017 Spring
Swift,,48,43.8%,2.3,2.8,3.6,5.5,4.6,-,70.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
SwordArt, TW,58,79.3%,8.8,0.9,1.1,8.8,0.8,275,68.3%,12.1,231,-,1.36,0.37,0.36,168,-4,233,24.1%,6.9%,0,-,2017 Spring
TANK, KR,13,38.5%,3.9,3.6,2.4,5.8,9.3,-,59.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Tabzz,,34,5.9%,1.8,1.9,2.8,3.1,8.4,355,57.6%,26.3,471,-,0.38,0.19,0.09,-535,-11,-457,0%,5.9%,0,1,2017 Spring
Taizan,,38,52.6%,2.2,3.0,3.2,4.3,4.7,360,69%,17.6,334,-,0.84,0.46,0.19,355,9,214,47.4%,13.2%,0,7,2017 Spring
Tay, BR,2,100%,4,4.5,2.5,5.5,4.0,390,46.7%,18.3,345,-,0.51,0.19,0.14,676,-6,904,50%,0%,0,1,2017 Spring
Teddy, KR,44,31.8%,4.2,3.0,1.9,4.9,9.8,408,67.4%,27.5,522,-,0.45,0.23,0.09,71,6,118,15.9%,4.5%,0,4,2017 Spring
Tempt, KR,44,36.4%,3.4,3.4,2.1,3.7,9.0,391,65.9%,26.3,483,-,0.53,0.18,0.16,-38,2,-65,15.9%,11.4%,1,13,2017 Spring
TheFoxz,,14,21.4%,2.2,2.4,3.1,4.4,7.5,352,61.1%,24.1,428,-,0.38,0.16,0.08,-257,-14,-596,35.7%,14.3%,0,2,2017 Spring
Thulz,,14,21.4%,2.5,1.4,2.2,4.2,7.5,334,52.3%,19.1,309,-,0.32,0.06,0.01,-252,-6,-442,21.4%,14.3%,0,-,2017 Spring
Tinowns, BR,14,42.9%,4.4,3.3,1.6,3.6,9.1,390,64.8%,31,597,-,0.43,0.21,0.11,-100,-7,-129,14.3%,0%,0,6,2017 Spring
Titan, BR,4,25%,1,4.5,5.8,1.5,8.2,380,43.9%,30.8,492,-,0.5,0.13,0.14,-474,1,-826,0%,0%,0,2,2017 Spring
Tockers,,21,76.2%,3.6,3.6,2.3,4.5,8.6,412,65.4%,29.1,542,-,0.55,0.14,0.13,183,-0,-23,19%,9.5%,0,13,2017 Spring
Tore, NO,10,30%,3.1,0.8,2.1,5.7,0.8,248,51.9%,10.2,177,-,1.38,0.56,0.34,132,-2,-99,30%,0%,0,-,2017 Spring
Totoro,,44,36.4%,3.5,0.6,2.0,6.4,0.8,250,66%,11.3,202,-,1.5,0.42,0.36,-121,-1,-96,9.1%,13.6%,0,1,2017 Spring
Trick, KR,70,64.3%,3.4,2.5,2.6,6.3,5.1,358,69.2%,15.6,315,-,0.76,0.31,0.19,142,4,185,42.9%,15.7%,0,8,2017 Spring
Turtle,,18,66.7%,3.5,1.9,2.3,6.0,3.8,332,66.8%,11.2,188,-,0.87,0.27,0.18,-179,1,-205,16.7%,5.6%,0,2,2017 Spring
TusiN, KR,48,52.1%,3.2,0.8,2.5,7.0,0.9,263,64.9%,10,183,-,1.57,0.43,0.4,-100,-1,-127,12.5%,16.7%,0,2,2017 Spring
Tussle, KR,6,16.7%,2.6,4.8,3.5,4.2,5.4,351,71.1%,18.1,331,-,0.71,0.45,0.15,194,26,243,33.3%,0%,0,1,2017 Spring
UmTi, KR,37,27%,2.2,2.8,3.5,4.8,4.8,325,62.3%,15.2,286,-,0.86,0.42,0.21,-224,-3,-169,40.5%,21.6%,0,6,2017 Spring
Unified, HK,33,36.4%,4.2,2.5,1.8,4.8,8.4,371,60.1%,25.8,461,-,0.4,0.22,0.07,-268,-4,-414,12.1%,6.1%,0,1,2017 Spring
Upset, DE,14,78.6%,6,3.4,1.6,6.1,9.0,432,62.9%,25,498,-,0.49,0.25,0.14,273,-2,147,7.1%,7.1%,0,2,2017 Spring
Uzi, CN,41,61%,5.5,4.2,1.7,5.0,9.8,-,66.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
V,,31,41.9%,2.8,1.9,2.4,4.8,8.0,-,56.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
VandeR, PL,14,78.6%,9.6,0.4,1.0,9.1,1.0,275,63.9%,8.3,165,-,1.34,0.32,0.28,89,3,246,7.1%,0%,0,-,2017 Spring
Vash,,10,20%,1.9,2.9,3.4,3.7,8.5,371,62.3%,25.5,492,-,0.52,0.25,0.13,168,15,380,10%,10%,0,3,2017 Spring
Veki,,12,33.3%,2.8,0.7,2.1,5.1,0.8,252,64.6%,10.1,170,-,1.46,0.53,0.55,9,-0,-222,33.3%,0%,0,-,2017 Spring
Vex, US,10,0%,2.1,1.3,2.2,3.3,8.1,341,55.5%,22.1,312,-,0.32,0.15,0.04,-976,-22,-622,0%,10%,0,-,2017 Spring
Vincent,,10,0%,1.2,0.2,3.2,3.5,0.6,216,47.9%,8,107,-,0.99,0.33,0.29,-635,-4,-339,0%,10%,0,-,2017 Spring
VincentVega,,22,54.5%,3.9,3.2,2.2,5.3,7.8,376,63.8%,21.9,448,-,0.32,0.13,0.02,-74,1,12,31.8%,4.5%,0,1,2017 Spring
Vizicsacsi, HU,44,63.6%,2.9,3.2,3.4,6.9,8.4,404,64.6%,25.3,516,-,0.53,0.17,0.12,32,5,4,13.6%,13.6%,0,21,2017 Spring
Wadid, KR,31,45.2%,3,0.6,2.5,6.9,1.0,251,63.5%,8.9,167,-,1.58,0.42,0.43,-202,1,50,16.1%,9.7%,0,-,2017 Spring
Wako, TW,27,14.8%,2.1,2.6,2.9,3.4,8.5,369,67.5%,23.9,375,-,0.51,0.19,0.13,-20,-3,-104,22.2%,11.1%,0,8,2017 Spring
West,,22,31.8%,2.1,2.7,3.4,4.5,8.5,-,59.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Whiteknight, FI,9,66.7%,4.8,2.2,1.4,4.8,7.6,364,58.3%,17.7,358,-,0.58,0.08,0.16,-43,-3,22,33.3%,11.1%,0,5,2017 Spring
Whitelotus, AR,6,66.7%,4.8,5.7,2.0,3.8,9.0,427,71%,31,498,-,0.48,0.31,0.12,175,10,205,33.3%,16.7%,0,1,2017 Spring
Whyin,,2,50%,3.6,0.0,3.5,12.5,1.1,258,79.1%,6.5,142,-,1.55,0.39,0.41,-130,10,-128,0%,0%,0,-,2017 Spring
WildTurtle, CA,71,62%,3.6,3.1,2.3,5.3,8.4,397,58.2%,23.2,431,-,0.43,0.21,0.12,-61,-2,-65,8.5%,11.3%,0,8,2017 Spring
Wind, KR,33,36.4%,2.3,2.8,2.9,4.1,4.4,326,62.8%,14.5,260,-,0.85,0.26,0.36,-476,-12,-488,33.3%,15.2%,0,4,2017 Spring
Windy, CN,5,80%,5.5,2.2,1.2,4.4,8.1,-,55%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Wisdom,,20,10%,1.2,2.1,4.8,3.8,5.0,329,66.6%,16.9,297,-,0.7,0.3,0.19,-155,4,21,20%,40%,0,3,2017 Spring
Wolf, KR,62,79%,5.6,0.8,1.8,9.3,1.1,283,66.5%,9.8,214,-,1.27,0.58,0.38,174,0,140,17.7%,6.5%,0,1,2017 Spring
Woolite, PL,10,30%,1.8,2.4,3.3,3.4,7.8,355,57.2%,29.8,546,-,0.39,0.22,0.11,-172,4,-459,0%,20%,0,1,2017 Spring
World6, CN,44,56.8%,2.8,2.6,3.5,7.0,4.0,-,65.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Wos, BR,14,42.9%,3.4,0.5,2.1,6.6,0.9,247,69.9%,11.1,216,-,1.36,0.47,0.4,-203,-1,-124,7.1%,14.3%,0,-,2017 Spring
Wraith, KR,8,62.5%,2.9,0.5,2.8,7.4,0.9,250,57.2%,7,119,-,1.39,0.47,0.46,-301,3,-254,12.5%,0%,0,-,2017 Spring
WuShuang,,7,14.3%,1.3,1.6,4.0,3.7,4.0,-,55%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Wulala,,15,60%,3.3,3.3,2.7,5.4,4.4,342,64.1%,15.3,267,-,0.9,0.32,0.29,-136,3,-135,40%,0%,0,1,2017 Spring
Wunder, DK,35,54.3%,2.5,2.9,3.1,5.0,9.0,401,62%,22.9,450,-,0.49,0.11,0.08,355,9,86,14.3%,22.9%,0,10,2017 Spring
Xavieles, LT,8,25%,1.4,0.8,3.8,4.6,1.0,245,63.1%,10.8,186,-,1.07,0.39,0.21,-364,-6,-142,37.5%,12.5%,0,-,2017 Spring
Xerxe, RO,44,63.6%,6.6,2.9,1.6,7.9,5.0,367,70.5%,14.9,303,-,0.61,0.28,0.17,-83,0,-22,25%,6.8%,0,5,2017 Spring
Xinyi, CN,1,0%,2.3,3.0,3.0,4.0,3.7,-,53.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Xiyang,,51,51%,3.4,2.4,2.4,5.7,8.4,-,50.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Xmithie, US,49,49%,2.5,2.9,3.6,6.1,4.7,344,65.6%,17.3,341,-,0.73,0.3,0.3,-240,-9,-287,40.8%,8.2%,0,5,2017 Spring
Xpecial, US,44,45.5%,3.3,0.8,2.8,8.4,0.8,257,68.9%,9.1,163,-,1.42,0.41,0.37,-136,2,-123,13.6%,15.9%,0,1,2017 Spring
XuanXuanPi, CN,17,35.3%,2.6,2.5,2.4,3.7,9.4,-,57.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Xubin, CN,13,30.8%,2.3,3.3,3.4,4.5,8.7,-,62.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Y1han,,5,80%,11.3,4.2,0.8,4.8,3.8,-,69.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Yampi, BR,2,50%,2.8,2.5,2.0,3.0,4.0,309,87.5%,16,235,-,1.01,0.24,0.3,-574,-0,-566,50%,0%,0,-,2017 Spring
YoDa SL,,6,83.3%,2.9,3.7,2.8,4.5,8.7,410,65.5%,28.8,525,-,0.55,0.16,0.12,137,-3,-218,16.7%,16.7%,0,2,2017 Spring
Youngbin,,6,50%,2.9,1.8,3.3,7.7,6.8,343,59.7%,24.2,482,-,0.46,0.13,0.14,-737,-18,-232,16.7%,0%,0,-,2017 Spring
Yutorimoyashi, JP,6,16.7%,4.1,2.3,1.8,5.2,8.7,377,51.9%,23.7,446,-,0.4,0.24,0.09,-219,-7,-287,0%,0%,0,-,2017 Spring
Yuuki60, FR,22,59.1%,6.1,3.6,1.4,4.8,8.6,389,64.6%,26.1,503,-,0.44,0.24,0.11,-197,-2,-213,9.1%,0%,2,-,2017 Spring
Zantins,,14,21.4%,1.6,1.1,2.9,3.6,8.5,361,44.2%,19.3,342,-,0.48,0.13,0.1,-376,-10,-266,7.1%,0%,0,-,2017 Spring
Zanzarah, RU,18,61.1%,3.1,3.4,3.2,6.6,4.2,353,73%,16.4,352,-,0.74,0.26,0.21,-162,-8,-292,27.8%,16.7%,0,4,2017 Spring
Zeitnot, TR,13,46.2%,2.3,3.3,2.9,3.4,8.6,391,61.6%,28.2,568,-,0.35,0.23,0.14,-151,6,-147,7.7%,7.7%,0,-,2017 Spring
Zentinel,,14,50%,2.4,2.1,2.6,4.1,4.3,321,59.2%,12.9,229,-,0.79,0.37,0.21,-324,-11,-420,42.9%,7.1%,0,1,2017 Spring
Zero, KR,8,50%,4.1,0.8,2.4,9.0,0.9,273,66.2%,11.6,264,-,1.24,0.3,0.29,-336,-4,-149,0%,12.5%,0,1,2017 Spring
Zest, TW,31,19.4%,2.1,0.5,2.6,5.0,0.8,233,67.7%,10.6,162,-,1.43,0.37,0.48,-107,-1,8,19.4%,12.9%,0,-,2017 Spring
Zet,,52,63.5%,4.3,3.1,2.2,6.3,8.3,-,63.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Zeyzal, US,25,56%,4.9,1.0,2.0,8.5,0.7,263,64.1%,9.7,209,-,1.16,0.25,0.37,-185,-1,-12,16%,8%,0,-,2017 Spring
Zhergoth, NL,2,0%,1.7,1.0,1.5,1.5,6.9,296,100%,16,192,-,0.49,0.09,0.13,-474,-5,-115,50%,0%,0,-,2017 Spring
Zirigui, BR,21,52.4%,2.3,0.7,3.3,7.0,0.8,253,65.5%,9.9,153,-,1.77,0.45,0.62,-47,-2,-97,14.3%,0%,0,1,2017 Spring
Ziv, TW,37,75.7%,4.8,2.0,1.8,6.8,7.9,377,65.1%,22.7,436,-,0.53,0.15,0.06,44,-0,123,10.8%,5.4%,0,8,2017 Spring
Zoiren, CZ,14,42.9%,3.1,5.1,3.3,5.0,8.5,396,70%,30.8,620,-,0.45,0.14,0.11,68,-2,79,28.6%,14.3%,0,13,2017 Spring
Zven, DK,70,64.3%,4.3,3.3,1.9,5.0,9.3,418,62.6%,26,519,-,0.45,0.35,0.13,281,8,37,20%,4.3%,0,7,2017 Spring
Zvene, SE,14,21.4%,2.4,2.4,2.9,4.7,7.7,341,60.4%,23.5,475,-,0.5,0.11,0.08,-65,2,-63,35.7%,7.1%,0,3,2017 Spring
Zz1tai, CN,25,48%,2.5,3.0,2.7,3.8,8.8,-,65.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
Zzr, CN,1,0%,2.3,3.0,3.0,4.0,4.2,-,46.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
aMiracle,,14,21.4%,3.5,2.4,2.1,5.1,9.3,386,72.5%,24.6,489,-,0.29,0.16,0,20,5,173,14.3%,0%,0,1,2017 Spring
allorim, US,10,0%,1.5,1.6,3.4,3.5,7.7,329,58.5%,25,345,-,0.43,0.09,0.09,-544,-11,-536,10%,20%,0,2,2017 Spring
ayel, BR,18,66.7%,2.4,2.3,2.7,4.3,8.0,386,52.2%,24.4,396,-,0.53,0.12,0.13,-128,-5,-96,11.1%,16.7%,0,6,2017 Spring
baybay, TW,4,25%,2.5,2.0,3.3,6.3,4.0,-,75.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
bebe,,39,61.5%,5.2,3.6,1.7,5.5,9.1,411,68.9%,25.7,497,-,0.38,0.32,0.08,183,6,225,12.8%,12.8%,0,1,2017 Spring
bengi, KR,35,37.1%,2.4,1.7,2.5,4.3,4.4,-,54%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
blank, KR,6,100%,9.2,4.3,1.7,11.0,4.7,388,70.3%,14.2,367,-,0.92,0.47,0.29,-44,-11,-172,33.3%,16.7%,0,1,2017 Spring
brTT, BR,25,76%,4.3,3.5,1.8,4.0,9.4,431,53%,27.4,526,-,0.35,0.13,0.08,530,10,280,12%,4%,0,2,2017 Spring
dan, GB,4,0%,0.5,1.3,4.3,1.0,3.8,277,70%,16.5,218,-,0.78,0.2,0.21,-802,-12,-694,50%,0%,0,-,2017 Spring
delord,,10,30%,2.1,0.3,3.0,6.0,0.7,245,65.8%,7.5,129,-,1.57,0.4,0.53,-182,-4,39,10%,0%,0,-,2017 Spring
dyNquedo, BR,14,28.6%,3.4,4.1,2.5,4.5,8.2,379,61.9%,25.7,483,-,0.37,0.16,0.11,-229,-5,-372,14.3%,7.1%,0,3,2017 Spring
esA, BR,21,52.4%,4,2.4,2.0,5.6,8.8,392,66.6%,29.2,496,-,0.47,0.35,0.13,-201,-7,-107,19%,19%,0,2,2017 Spring
evr0t, BR,14,21.4%,2.9,3.6,2.4,3.2,8.7,381,60.1%,26,427,-,0.45,0.13,0.13,-170,-3,-169,28.6%,7.1%,0,-,2017 Spring
fabFabulous, TR,13,46.2%,2,2.3,3.4,4.6,7.1,345,57.1%,24.2,472,-,0.49,0.14,0.11,-78,2,-56,15.4%,7.7%,0,5,2017 Spring
fjoompbun, SE,42,28.6%,1.6,1.5,3.5,4.0,7.9,347,52%,18.8,323,-,0.52,0.1,0.1,-334,-10,-273,26.2%,11.9%,0,8,2017 Spring
iBo, PL,10,30%,1.5,1.5,2.9,2.9,8.2,353,46.5%,22.7,413,-,0.48,0.14,0.1,-173,0,229,10%,20%,0,1,2017 Spring
icon, CN,48,50%,3.9,4.5,2.5,5.5,8.5,-,69.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
imp, KR,38,36.8%,2.6,3.0,2.9,4.4,9.1,-,54.4%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
intruder,,10,30%,1.8,2.4,3.6,4.0,4.5,-,62.5%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
jinjiao, CN,48,47.9%,3.7,3.4,2.6,6.2,8.3,-,69.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
