hist_id,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CS-Min,Gold-Min,KP%,DMG%,DP-Min,Vision Puntuation Min,Avg Wards Min,Avg Wards Cleared Min,Avg Vision Wards Min,Gold Difference Min-15,CS Difference Min-15,XP Difference Min-15,First Blood Participation %,First Blood Victim %,Penta Kills,Solo Kills,Split,Team,Player
11596,Latvia,14,28.6,3.1,5.0,3.0,4.3,8.9,443.0,67.6,29.3,590.0,0.87,0.36,0.27,0.18,588.0,10.0,151.0,14.3,21.4,0.0,4.0,8,,3362
11597,Malaysia,23,47.8,2.3,4.0,2.9,2.8,8.9,420.0,41.3,22.8,469.0,0.7,0.31,0.11,0.06,-27.0,5.0,65.0,26.1,8.7,0.0,28.0,8,,3366
11598,Czech Republic,13,30.8,2.7,3.0,2.5,3.9,8.6,399.0,64.3,24.5,444.0,0.95,0.45,0.18,0.21,-659.0,-8.0,-463.0,7.7,7.7,0.0,1.0,8,,3366
11599,Brasil,29,55.2,3.3,2.3,2.7,6.8,5.6,353.0,66.1,16.7,304.0,1.61,0.58,0.37,0.31,215.0,4.0,363.0,41.4,10.3,0.0,4.0,8,,3369
11600,Poland,9,44.4,3.1,2.4,2.4,5.1,4.5,307.0,85.0,15.4,243.0,1.49,0.71,0.29,0.47,-309.0,-8.0,-403.0,33.3,11.1,0.0,,8,17,3377
11601,Argentina,21,33.3,2.3,0.9,3.4,6.9,1.2,245.0,68.6,11.4,213.0,2.03,1.19,0.24,0.48,68.0,-9.0,-144.0,28.6,4.8,0.0,1.0,8,,3378
11602,New Zeland,21,38.1,3.8,2.3,2.0,5.5,8.3,382.0,63.6,26.2,456.0,1.1,0.53,0.23,0.26,6.0,11.0,-75.0,14.3,9.5,0.0,5.0,8,,3382
11603,Canada,21,42.9,4.7,3.3,1.7,4.6,8.8,419.0,67.5,25.9,440.0,0.9,0.35,0.23,0.15,37.0,-9.0,-182.0,28.6,4.8,0.0,2.0,8,,3386
11604,Unknown,14,7.1,1.8,2.2,3.1,3.6,8.5,389.0,59.6,22.1,380.0,0.49,0.26,0.1,0.08,-1268.0,-14.0,-615.0,14.3,7.1,0.0,,8,,3387
11605,South Korea,73,64.4,7.0,3.8,1.4,5.8,9.0,423.0,69.6,22.7,422.0,1.18,0.5,0.29,0.23,286.0,5.0,103.0,12.3,4.1,1.0,13.0,8,,3388
11606,Unknown,34,67.6,3.8,3.5,2.7,6.9,5.6,369.0,73.6,16.4,308.0,1.88,0.68,0.48,0.29,280.0,3.0,135.0,44.1,11.8,0.0,9.0,8,,3391
11607,Spain,16,43.8,3.4,1.3,2.9,8.6,1.5,270.0,73.9,10.8,185.0,2.31,1.23,0.35,0.31,171.0,3.0,-110.0,18.8,12.5,0.0,,8,,3408
11608,Poland,9,44.4,3.4,2.2,2.0,4.7,7.6,377.0,61.2,22.9,410.0,0.97,0.48,0.14,0.19,54.0,-1.0,-83.0,0.0,11.1,0.0,1.0,8,,3413
11609,Czech Republic,31,71.0,5.2,5.0,2.1,6.0,7.9,425.0,63.5,22.5,449.0,1.25,0.51,0.26,0.19,144.0,-7.0,-16.0,22.6,6.5,0.0,2.0,8,,3417
11610,Italy,2,0.0,0.3,1.5,4.5,0.0,7.7,320.0,18.8,22.4,331.0,0.32,0.19,0.07,0.11,-750.0,-10.0,-562.0,0.0,50.0,0.0,2.0,8,,3427
11611,Russia,3,0.0,1.8,1.7,3.3,4.3,0.9,238.0,48.3,8.6,151.0,2.22,1.29,0.31,0.38,-721.0,-4.0,-366.0,0.0,0.0,0.0,1.0,8,,3429
11612,France,28,57.1,5.3,3.9,2.1,7.5,5.4,366.0,71.0,18.3,336.0,1.29,0.46,0.26,0.33,631.0,8.0,484.0,50.0,0.0,0.0,6.0,8,,3430
11613,Unknown,6,16.7,1.6,0.3,4.5,7.0,4.2,278.0,55.8,10.9,165.0,1.16,0.65,0.17,0.43,-949.0,-20.0,-817.0,50.0,0.0,0.0,,8,,3431
11614,Unknown,24,20.8,2.2,0.2,2.6,5.4,1.4,225.0,71.0,10.3,150.0,2.06,1.42,0.26,0.5,-242.0,2.0,-149.0,20.8,4.2,0.0,,8,,3439
11615,South Korea,30,40.0,3.4,2.7,2.2,4.9,8.7,386.0,67.6,31.9,514.0,0.94,0.34,0.21,0.15,8.0,5.0,289.0,20.0,6.7,0.0,5.0,8,,3442
11616,Brasil,9,11.1,1.5,2.0,2.4,1.7,9.0,386.0,60.5,28.2,443.0,1.03,0.47,0.23,0.19,148.0,6.0,2.0,33.3,11.1,0.0,1.0,8,,3444
11617,Unknown,3,66.7,5.2,3.7,1.7,5.0,9.0,435.0,52.1,22.7,460.0,1.03,0.4,0.18,0.13,380.0,-5.0,201.0,0.0,0.0,0.0,,8,,3449
11618,Vietnam,39,69.2,4.5,1.3,2.6,10.4,1.1,257.0,60.9,11.3,233.0,2.02,1.11,0.31,0.39,-18.0,-3.0,224.0,23.1,5.1,0.0,,8,,3453
11619,Vietnam,41,53.7,4.4,4.9,2.0,4.0,10.1,476.0,60.6,24.3,459.0,1.07,0.37,0.28,0.14,212.0,12.0,305.0,17.1,4.9,0.0,10.0,8,,3454
11620,Finland,25,76.0,3.5,4.4,2.8,5.5,8.5,426.0,53.6,26.0,537.0,1.03,0.51,0.13,0.19,327.0,9.0,322.0,24.0,12.0,0.0,15.0,8,,3456
11621,Chile,36,72.2,5.1,0.9,2.0,9.5,1.6,267.0,70.4,9.6,175.0,2.55,1.41,0.39,0.48,78.0,2.0,238.0,22.2,5.6,0.0,,8,,3461
11622,Unknown,18,27.8,1.9,0.9,5.1,8.7,0.9,242.0,57.6,9.5,191.0,2.04,1.1,0.26,0.4,-625.0,-9.0,-359.0,16.7,5.6,0.0,,8,,3466
11623,China,38,50.0,3.3,3.4,2.7,5.5,9.5,448.0,65.7,31.0,579.0,,0.37,0.35,0.11,,,,0.0,0.0,0.0,,8,,3468
11624,South Korea,20,20.0,1.4,1.8,2.8,2.1,8.6,373.0,46.2,23.0,324.0,0.87,0.45,0.16,0.13,-323.0,-4.0,-305.0,15.0,15.0,0.0,4.0,8,,3474
11625,Unknown,18,16.7,1.7,1.5,3.6,4.6,4.2,289.0,80.7,14.5,201.0,1.74,0.8,0.39,0.43,-430.0,-10.0,-404.0,50.0,22.2,0.0,,8,,3476
11626,Unknown,3,33.3,1.4,0.7,2.3,2.7,8.1,343.0,51.7,21.3,250.0,1.25,0.38,0.28,0.13,-256.0,-14.0,-94.0,33.3,0.0,0.0,,8,,3477
11627,Canada,32,43.8,3.1,0.6,2.5,7.3,1.2,229.0,68.6,8.1,147.0,2.14,1.47,0.22,0.46,-59.0,4.0,-30.0,28.1,15.6,0.0,,8,,3478
11628,Unknown,33,54.5,3.7,3.3,2.5,6.0,8.5,424.0,63.5,27.6,548.0,1.14,0.4,0.36,0.14,-374.0,-13.0,-388.0,9.1,18.2,0.0,1.0,8,,3485
11629,Poland,6,50.0,2.2,2.5,2.8,3.7,7.6,355.0,66.0,22.4,342.0,1.07,0.43,0.18,0.21,-218.0,-7.0,-545.0,16.7,16.7,0.0,,8,,3490
11630,South Korea,44,36.4,2.1,0.7,2.9,5.3,1.6,237.0,57.8,10.2,149.0,2.65,1.58,0.44,0.49,-78.0,6.0,-259.0,29.5,11.4,0.0,,8,,3492
11631,South Korea,39,48.7,3.4,2.4,1.8,3.7,8.1,380.0,55.4,20.9,330.0,1.04,0.39,0.23,0.18,335.0,5.0,155.0,17.9,2.6,0.0,8.0,8,,3496
11632,Vietnam,43,53.5,3.5,2.4,2.6,6.9,5.2,334.0,68.0,16.1,284.0,,1.02,0.55,0.45,,,,0.0,0.0,0.0,,8,,3501
11633,Peru,28,50.0,4.2,2.7,2.1,6.4,5.0,333.0,74.5,14.0,256.0,1.73,0.67,0.41,0.32,61.0,-2.0,72.0,28.6,7.1,0.0,2.0,8,,3504
11634,USA,31,64.5,3.6,3.4,2.5,5.8,8.2,398.0,61.9,26.6,521.0,1.02,0.49,0.21,0.23,-155.0,-5.0,-149.0,12.9,12.9,0.0,6.0,8,,3505
11635,Unknown,2,0.0,1.2,5.0,7.0,3.5,6.1,386.0,46.2,19.2,500.0,0.56,0.27,0.05,0.02,-977.0,-20.0,-1439.0,0.0,50.0,0.0,2.0,8,,3507
11636,Vietnam,34,47.1,3.6,2.7,2.3,5.7,5.0,332.0,73.5,16.4,262.0,1.76,0.79,0.41,0.44,106.0,3.0,2.0,35.3,17.6,0.0,2.0,8,,3513
11637,Australia,1,0.0,1.5,4.0,6.0,5.0,5.6,328.0,75.0,19.3,485.0,1.19,0.53,0.33,0.25,-582.0,28.0,543.0,0.0,0.0,0.0,,8,,3521
11638,China,38,28.9,3.1,0.7,2.2,6.2,1.6,261.0,68.9,9.7,159.0,,1.42,0.33,0.39,,,,0.0,0.0,0.0,,8,,3523
11639,Belgium,19,47.4,2.7,3.6,3.5,5.8,8.2,393.0,55.1,23.0,469.0,1.04,0.53,0.16,0.27,277.0,6.0,470.0,15.8,15.8,0.0,3.0,8,,3525
11640,Netherlands,14,64.3,3.6,3.5,2.1,4.3,9.0,411.0,56.5,26.7,528.0,1.21,0.43,0.29,0.18,81.0,3.0,8.0,7.1,0.0,0.0,6.0,8,,3530
11641,Italy,18,27.8,2.3,0.7,3.1,6.4,4.9,303.0,72.0,10.9,183.0,1.37,0.49,0.34,0.37,-272.0,4.0,-272.0,27.8,16.7,0.0,,8,24,3532
11642,China,32,50.0,3.1,1.9,3.1,7.6,4.8,322.0,70.9,11.9,230.0,1.4,0.51,0.36,0.31,102.0,-0.0,79.0,28.1,9.4,0.0,1.0,8,,3534
11643,South Korea,5,20.0,1.9,4.4,5.2,5.6,7.7,400.0,62.2,25.5,542.0,0.86,0.36,0.18,0.09,-848.0,-19.0,-827.0,20.0,20.0,0.0,,8,,3537
11644,Portugal,21,33.3,1.6,3.0,4.6,4.5,6.8,345.0,40.6,22.6,412.0,0.85,0.46,0.08,0.15,-747.0,-10.0,-349.0,9.5,19.0,0.0,8.0,8,,3538
11645,Bulgary,12,33.3,2.4,1.7,3.2,5.9,4.8,312.0,62.1,11.4,202.0,1.59,0.59,0.42,0.33,-291.0,-7.0,-254.0,8.3,16.7,0.0,1.0,8,,3541
11646,Unknown,31,48.4,2.6,2.5,3.6,7.2,4.7,322.0,66.0,14.5,300.0,1.64,0.59,0.36,0.27,-113.0,-3.0,60.0,41.9,16.1,0.0,,8,,3542
11647,Turkey,18,38.9,2.8,3.6,2.7,4.2,8.2,392.0,51.2,22.5,357.0,1.07,0.49,0.24,0.18,-379.0,-6.0,62.0,16.7,11.1,0.0,10.0,8,,3552
11648,Vietnam,30,50.0,2.3,2.7,3.0,4.3,8.4,406.0,48.2,23.6,428.0,0.94,0.42,0.17,0.11,208.0,3.0,132.0,23.3,13.3,0.0,12.0,8,,3553
11649,South Korea,29,72.4,4.2,2.2,2.3,7.7,5.0,329.0,73.3,12.9,238.0,2.3,0.93,0.61,0.39,-186.0,-0.0,-176.0,37.9,6.9,0.0,3.0,8,,3558
11650,France,27,77.8,6.5,1.7,2.2,12.6,1.0,277.0,72.8,6.7,140.0,2.37,1.52,0.24,0.52,214.0,-3.0,4.0,51.9,0.0,0.0,1.0,8,,3560
11651,Serbia and Montenegro,6,16.7,2.0,1.0,3.7,6.5,4.7,303.0,60.7,12.5,234.0,1.49,0.51,0.34,0.31,8.0,0.0,-212.0,66.7,0.0,0.0,,8,,3563
11652,Sweden,13,7.7,1.6,2.0,3.5,3.6,7.3,348.0,56.5,28.3,396.0,0.85,0.4,0.14,0.15,-559.0,-7.0,-300.0,7.7,7.7,0.0,2.0,8,,3565
11653,USA,35,57.1,4.0,3.1,1.9,4.4,9.2,423.0,60.6,24.8,456.0,1.23,0.49,0.37,0.22,-10.0,1.0,-46.0,14.3,8.6,0.0,3.0,8,,3572
11654,Turkey,25,64.0,4.6,1.8,1.9,7.0,5.2,336.0,66.7,12.2,221.0,1.74,0.69,0.36,0.33,21.0,3.0,195.0,36.0,0.0,0.0,1.0,8,,3573
11655,Ecuador,13,53.8,3.1,2.9,2.2,3.8,8.0,381.0,63.1,20.1,366.0,0.91,0.5,0.13,0.2,229.0,-2.0,46.0,15.4,15.4,0.0,3.0,8,,3579
11656,South Korea,18,22.2,1.7,2.1,2.8,2.8,8.0,356.0,51.1,22.2,365.0,1.01,0.56,0.18,0.29,-659.0,-5.0,-300.0,11.1,0.0,0.0,5.0,8,,3584
11657,USA,30,66.7,3.0,1.0,3.3,8.9,1.5,262.0,67.6,9.2,191.0,2.17,1.14,0.32,0.3,-174.0,3.0,27.0,16.7,3.3,0.0,,8,,3586
11658,Unknown,3,66.7,3.4,2.3,2.7,6.7,4.6,309.0,68.9,15.1,238.0,1.42,0.38,0.44,0.37,-1034.0,-15.0,-631.0,0.0,0.0,0.0,1.0,8,,3591
11659,Czech Republic,24,33.3,2.4,0.8,3.5,7.9,1.2,254.0,57.6,8.5,152.0,2.21,1.19,0.32,0.36,-86.0,-1.0,-86.0,8.3,8.3,0.0,1.0,8,,3593
11660,South Korea,52,53.8,2.3,2.2,2.9,4.3,8.6,391.0,65.0,27.0,450.0,1.12,0.51,0.25,0.18,312.0,10.0,207.0,23.1,19.2,0.0,14.0,8,,3596
11661,USA,15,33.3,1.8,2.8,4.8,5.6,7.5,357.0,59.6,23.5,442.0,0.83,0.44,0.13,0.17,-885.0,-9.0,-533.0,20.0,26.7,0.0,3.0,8,,3597
11662,Germany,3,0.0,2.2,2.3,3.3,5.0,1.3,245.0,84.4,11.6,171.0,1.72,0.98,0.26,0.41,170.0,9.0,-30.0,66.7,0.0,0.0,,8,,3607
11663,Denmark,33,57.6,3.3,2.5,3.0,7.6,4.7,330.0,72.1,15.9,313.0,1.76,0.65,0.41,0.26,247.0,-0.0,207.0,30.3,9.1,0.0,2.0,8,,3610
11664,South Korea,37,67.6,3.5,2.4,2.2,5.1,8.5,398.0,58.4,22.1,400.0,1.14,0.52,0.26,0.19,106.0,0.0,129.0,24.3,8.1,0.0,7.0,8,,3611
11665,Unknown,32,46.9,2.5,3.9,3.5,4.8,7.5,383.0,61.8,24.5,512.0,1.08,0.46,0.23,0.17,-12.0,-3.0,-209.0,21.9,9.4,0.0,13.0,8,,3615
11666,Australia,18,66.7,2.7,2.6,3.0,5.6,7.2,370.0,52.5,18.3,335.0,0.94,0.56,0.12,0.25,-315.0,-6.0,-294.0,0.0,22.2,0.0,4.0,8,,3618
11667,Unknown,2,100.0,23.0,4.0,0.5,7.5,5.7,383.0,60.9,10.7,248.0,1.45,0.3,0.31,0.19,634.0,8.0,408.0,0.0,0.0,0.0,,8,,3619
11668,Taiwan,38,50.0,3.7,0.7,2.4,8.0,1.6,251.0,67.4,9.4,168.0,,1.37,0.33,0.42,,,,0.0,0.0,0.0,,8,,3621
11669,Australia,3,66.7,4.8,4.0,2.7,8.7,4.4,351.0,77.9,17.4,271.0,1.67,0.68,0.49,0.38,-27.0,-10.0,-165.0,66.7,0.0,0.0,,8,,3624
11670,Denmark,36,58.3,3.5,2.9,2.1,4.4,8.3,395.0,57.8,24.5,457.0,1.07,0.48,0.19,0.15,157.0,6.0,43.0,13.9,5.6,0.0,8.0,8,19,3633
11671,Unknown,10,50.0,3.4,4.9,3.7,7.5,8.0,408.0,61.5,27.5,682.0,1.37,0.55,0.36,0.22,49.0,2.0,11.0,30.0,10.0,0.0,2.0,8,,3645
11672,South Korea,13,0.0,1.4,0.9,2.8,2.9,8.0,340.0,56.9,19.7,290.0,0.92,0.54,0.15,0.26,-306.0,-6.0,-366.0,15.4,23.1,0.0,1.0,8,,3646
11673,Italy,14,7.1,1.6,2.1,3.7,3.9,7.7,355.0,62.4,20.9,290.0,0.78,0.39,0.16,0.16,-1044.0,-20.0,-690.0,14.3,7.1,0.0,,8,,3648
11674,USA,21,61.9,4.8,4.2,2.2,6.2,9.1,441.0,70.0,27.8,607.0,1.1,0.49,0.29,0.18,49.0,11.0,125.0,14.3,28.6,0.0,2.0,8,,3653
11675,Unknown,8,37.5,1.8,1.0,3.8,5.6,4.4,286.0,59.5,9.6,149.0,1.82,0.77,0.46,0.39,-282.0,1.0,-70.0,37.5,37.5,0.0,,8,,3658
11676,Unknown,3,0.0,0.6,1.3,5.7,2.3,4.2,275.0,58.9,14.1,234.0,1.68,0.75,0.5,0.32,-811.0,1.0,-1060.0,0.0,33.3,0.0,,8,,3659
11677,Unknown,21,33.3,2.5,2.2,2.4,3.8,8.0,371.0,53.2,22.3,351.0,1.12,0.48,0.25,0.27,11.0,-5.0,-42.0,9.5,0.0,0.0,3.0,8,,3661
11678,Australia,32,46.9,2.9,3.3,2.8,4.9,8.0,397.0,55.0,22.7,490.0,1.12,0.48,0.18,0.16,-32.0,5.0,88.0,18.8,3.1,0.0,10.0,8,,3666
11679,Czech Republic,18,27.8,2.8,0.5,2.3,6.0,1.1,232.0,69.7,11.8,173.0,1.96,1.21,0.21,0.37,-33.0,-2.0,-10.0,27.8,11.1,0.0,,8,,3671
11680,South Korea,60,65.0,5.4,2.3,1.6,6.1,5.5,340.0,70.5,14.5,249.0,1.99,0.81,0.46,0.47,242.0,5.0,279.0,48.3,5.0,0.0,7.0,8,,3672
11681,Serbia and Montenegro,6,16.7,2.4,1.2,3.7,7.7,0.9,248.0,74.6,8.0,139.0,2.23,1.29,0.26,0.36,84.0,-1.0,405.0,33.3,16.7,0.0,2.0,8,,3673
11682,Unknown,19,63.2,2.7,2.4,2.6,4.6,8.1,390.0,49.8,22.6,391.0,0.98,0.52,0.15,0.2,-45.0,-4.0,-244.0,21.1,10.5,0.0,6.0,8,,3677
11683,Denmark,12,75.0,5.1,3.1,2.4,9.3,4.8,344.0,77.8,13.7,279.0,1.77,0.6,0.38,0.32,121.0,2.0,123.0,25.0,16.7,0.0,,8,,3678
11684,Brasil,27,55.6,3.9,3.6,1.9,3.5,7.8,394.0,57.8,22.4,388.0,0.94,0.43,0.15,0.12,106.0,-5.0,147.0,14.8,7.4,0.0,13.0,8,,3679
11685,South Korea,73,65.8,7.5,3.8,1.1,4.3,10.7,466.0,63.7,28.6,497.0,1.37,0.45,0.41,0.17,76.0,3.0,50.0,19.2,6.8,0.0,7.0,8,,3689
11686,China,2,0.0,0.7,0.0,4.5,3.0,1.9,224.0,73.3,7.1,93.0,,1.59,0.24,0.44,,,,0.0,0.0,0.0,,8,,3690
11687,South Korea,30,53.3,5.1,2.8,1.6,5.3,8.7,391.0,65.2,27.0,455.0,1.24,0.52,0.31,0.28,197.0,3.0,34.0,30.0,3.3,0.0,5.0,8,,3694
11688,Unknown,2,0.0,0.3,0.5,5.0,1.0,4.5,292.0,50.0,14.1,176.0,0.77,0.12,0.21,0.15,-1948.0,-28.0,-1295.0,0.0,50.0,0.0,,8,,3697
11689,Unknown,2,100.0,,3.0,0.0,12.5,2.0,315.0,55.4,9.5,228.0,2.13,1.03,0.24,0.32,948.0,22.0,1022.0,50.0,0.0,0.0,,8,,3701
11690,Spain,38,76.3,3.6,2.6,2.4,6.2,7.1,368.0,56.1,17.8,336.0,0.9,0.43,0.13,0.1,-86.0,-7.0,-181.0,13.2,5.3,0.0,8.0,8,12,3702
11691,South Korea,13,23.1,2.1,1.5,2.3,3.3,8.1,364.0,60.9,22.9,335.0,0.91,0.48,0.18,0.2,-863.0,-17.0,-663.0,30.8,23.1,0.0,2.0,8,,3703
11692,South Korea,66,54.5,2.6,3.3,3.4,5.6,8.1,409.0,55.3,26.9,569.0,0.81,0.39,0.12,0.06,854.0,23.0,631.0,4.5,1.5,0.0,10.0,8,,3713
11693,China,24,20.8,2.8,2.8,2.0,2.7,9.7,421.0,61.9,23.8,355.0,0.96,0.39,0.26,0.14,-291.0,-4.0,-236.0,16.7,8.3,0.0,,8,,3716
11694,Australia,8,75.0,3.7,3.3,2.4,5.5,7.5,401.0,52.6,20.4,391.0,0.94,0.45,0.14,0.18,74.0,-12.0,-220.0,25.0,25.0,0.0,8.0,8,,3718
11695,China,63,82.5,5.1,3.4,2.3,8.5,5.3,363.0,67.0,18.0,353.0,2.07,0.87,0.51,0.4,509.0,8.0,310.0,17.5,6.3,0.0,7.0,8,,3729
11696,Vietnam,4,50.0,2.9,1.8,2.5,5.5,7.7,350.0,47.1,17.1,287.0,1.1,0.67,0.22,0.33,-1028.0,-21.0,-166.0,25.0,0.0,0.0,,8,,3737
11697,Portugal,18,72.2,3.7,3.4,3.4,9.4,4.6,343.0,70.1,15.5,313.0,1.36,0.53,0.28,0.35,-51.0,-6.0,-115.0,33.3,33.3,0.0,8.0,8,,3739
11698,Brasil,21,47.6,4.7,4.2,2.1,5.9,8.1,389.0,69.3,24.2,429.0,1.12,0.4,0.3,0.2,-134.0,-6.0,46.0,4.8,4.8,0.0,8.0,8,,3743
11699,United Kingdom,28,57.1,3.9,4.8,2.8,6.1,8.3,429.0,67.3,26.8,474.0,1.03,0.38,0.28,0.16,245.0,-1.0,98.0,17.9,17.9,0.0,3.0,8,,3752
11700,Turkey,34,70.6,3.6,0.7,2.5,8.1,1.2,257.0,64.7,9.6,165.0,2.39,1.37,0.37,0.42,68.0,-3.0,140.0,38.2,5.9,0.0,,8,,3761
11701,Germany,9,55.6,2.8,1.7,2.2,4.6,8.4,385.0,41.6,22.3,436.0,1.01,0.54,0.16,0.23,103.0,2.0,149.0,0.0,11.1,0.0,3.0,8,,3763
11702,France,14,14.3,2.3,4.1,4.0,5.1,7.8,381.0,69.4,27.8,503.0,0.9,0.36,0.16,0.17,-547.0,-5.0,-622.0,14.3,0.0,0.0,12.0,8,,3770
11703,Argentina,21,33.3,2.6,2.3,2.7,4.7,8.2,374.0,58.5,26.4,495.0,1.17,0.53,0.25,0.24,-342.0,2.0,105.0,4.8,14.3,0.0,2.0,8,,3773
11704,South Korea,9,66.7,4.9,2.7,1.8,6.0,7.2,373.0,58.0,21.5,387.0,0.99,0.48,0.14,0.13,-74.0,-0.0,-162.0,11.1,11.1,0.0,5.0,8,,3774
11705,Norway,52,55.8,2.8,0.6,3.3,8.4,1.2,248.0,65.2,8.6,152.0,2.68,1.44,0.4,0.44,124.0,-1.0,25.0,21.2,11.5,0.0,,8,,3777
11706,Unknown,21,52.4,2.9,0.5,3.7,10.5,1.2,253.0,68.9,9.8,181.0,2.43,1.45,0.32,0.46,3.0,0.0,84.0,14.3,19.0,0.0,,8,,3778
11707,Portugal,21,33.3,3.1,3.6,3.1,6.2,5.7,354.0,74.4,18.3,325.0,1.47,0.45,0.34,0.23,246.0,12.0,382.0,14.3,23.8,0.0,4.0,8,,3790
11708,France,28,57.1,3.0,0.9,3.5,9.7,1.1,253.0,64.8,10.2,187.0,2.41,1.39,0.31,0.41,58.0,-1.0,74.0,17.9,10.7,0.0,,8,,3791
11709,Sweden,25,52.0,3.5,0.8,2.9,9.4,1.5,261.0,72.4,8.9,187.0,2.07,1.28,0.2,0.32,-151.0,-6.0,-11.0,20.0,8.0,0.0,1.0,8,,3792
11710,Poland,18,50.0,4.0,3.6,2.5,6.4,8.2,400.0,61.5,24.9,524.0,1.05,0.33,0.3,0.09,-150.0,1.0,178.0,5.6,5.6,0.0,,8,,3794
11711,Unknown,14,0.0,0.7,0.5,7.3,4.5,1.2,219.0,63.5,13.7,214.0,1.16,0.63,0.2,0.24,-1801.0,-3.0,-972.0,14.3,14.3,0.0,1.0,8,,3797
11712,South Korea,32,53.1,3.6,2.8,2.8,7.4,4.5,316.0,69.2,13.1,245.0,1.32,0.39,0.36,0.3,-118.0,-4.0,-65.0,31.3,12.5,0.0,4.0,8,,3798
11713,South Korea,7,71.4,7.4,2.7,1.0,4.7,9.2,415.0,57.1,21.7,369.0,1.42,0.44,0.5,0.17,-612.0,-11.0,-225.0,28.6,0.0,0.0,,8,,3799
11714,Australia,32,75.0,4.9,4.2,2.1,6.1,9.1,427.0,67.1,28.9,515.0,1.13,0.43,0.29,0.23,234.0,6.0,268.0,15.6,9.4,0.0,9.0,8,,3801
11715,Turkey,18,27.8,1.8,1.4,3.5,4.7,4.5,293.0,64.0,9.8,145.0,1.67,0.67,0.43,0.46,-200.0,-5.0,-141.0,33.3,27.8,0.0,1.0,8,,3803
11716,Unknown,21,33.3,3.0,1.0,3.1,8.4,1.3,249.0,72.5,9.7,185.0,2.34,1.48,0.34,0.55,-59.0,-4.0,-117.0,19.0,4.8,0.0,1.0,8,,3806
11717,Portugal,19,42.1,5.0,3.3,1.3,3.4,8.1,386.0,59.5,25.0,406.0,0.92,0.42,0.12,0.13,-163.0,-3.0,215.0,15.8,0.0,1.0,5.0,8,20,3807
11718,Unknown,9,11.1,1.5,2.1,3.7,3.6,8.1,367.0,53.8,20.3,322.0,0.97,0.39,0.19,0.16,-902.0,-21.0,-747.0,33.3,11.1,0.0,,8,,3809
11719,Poland,27,59.3,4.2,0.9,2.7,10.4,0.6,252.0,76.2,10.8,196.0,2.23,1.13,0.39,0.41,88.0,-9.0,-189.0,48.1,7.4,0.0,,8,11,3810
11720,Canada,18,33.3,4.2,4.9,2.4,5.1,9.0,425.0,71.4,28.3,568.0,0.87,0.42,0.15,0.15,162.0,3.0,194.0,27.8,5.6,0.0,5.0,8,,3816
11721,Unknown,7,0.0,2.0,0.6,3.1,5.7,0.8,223.0,68.4,10.8,194.0,2.4,1.43,0.35,0.5,-296.0,-17.0,25.0,42.9,0.0,0.0,,8,,3817
11722,South Korea,62,54.8,3.4,0.7,2.3,7.3,1.5,252.0,67.6,9.0,151.0,2.48,1.59,0.37,0.5,97.0,1.0,99.0,19.4,9.7,0.0,,8,,3824
11723,South Korea,21,52.4,3.9,1.7,2.1,6.5,5.0,316.0,65.7,12.0,222.0,1.86,0.76,0.46,0.37,65.0,-1.0,67.0,38.1,0.0,0.0,,8,,3825
11724,China,36,41.7,3.1,2.5,2.3,4.7,8.6,390.0,60.6,25.2,410.0,,0.45,0.28,0.15,,,,0.0,0.0,0.0,,8,,3830
11725,Denmark,18,44.4,3.5,3.6,3.3,7.9,5.3,356.0,68.4,14.9,317.0,1.26,0.32,0.36,0.28,465.0,6.0,424.0,33.3,16.7,0.0,7.0,8,,3832
11726,South Korea,53,52.8,3.2,2.7,2.4,4.8,8.5,385.0,63.6,23.5,395.0,1.09,0.53,0.24,0.25,240.0,6.0,48.0,22.6,7.5,0.0,5.0,8,,3842
11727,South Korea,9,33.3,3.1,1.3,1.7,3.8,4.9,299.0,60.4,11.9,164.0,1.96,0.93,0.61,0.48,-287.0,-6.0,-394.0,44.4,0.0,0.0,1.0,8,,3847
11728,Turkey,18,33.3,4.2,2.7,1.4,3.4,9.2,394.0,66.6,24.1,394.0,1.07,0.42,0.18,0.15,275.0,11.0,351.0,33.3,5.6,0.0,5.0,8,,3848
11729,Argentina,5,60.0,2.9,3.2,3.2,6.0,5.1,346.0,75.3,14.7,260.0,1.24,0.44,0.31,0.29,500.0,-3.0,53.0,60.0,0.0,0.0,1.0,8,,3853
11730,Hong Kong,47,59.6,4.5,3.1,1.8,5.0,9.5,435.0,65.1,27.9,486.0,1.33,0.48,0.33,0.13,131.0,3.0,-47.0,23.4,6.4,0.0,2.0,8,,3855
11731,Poland,6,16.7,1.0,3.0,4.3,1.2,7.5,342.0,50.7,24.8,326.0,0.93,0.42,0.21,0.11,-163.0,5.0,-166.0,16.7,16.7,0.0,2.0,8,,3859
11732,South Korea,22,45.5,4.0,3.2,1.8,3.9,8.2,405.0,54.6,25.6,431.0,1.01,0.39,0.21,0.16,755.0,17.0,465.0,4.5,4.5,1.0,11.0,8,,3860
11733,Germany,32,53.1,5.7,5.5,1.8,5.0,10.3,474.0,69.1,29.2,554.0,1.2,0.39,0.32,0.07,113.0,3.0,134.0,25.0,9.4,0.0,6.0,8,,3861
